"data_type","synthetic_source","transaction_id","user_id","transaction_date","transaction_type","transaction_role","amount","currency","income_record_id","investment_id","capital_gain_id","reconciliation_status"
"synthetic","generated_for_testing","TXN01077","USR0027","2026-03-14","investment_purchase","investment_acquisition","60549","INR","INCX0027purchase",,,"matched"
"synthetic","generated_for_testing","TXN01078","USR0028","2026-03-15","investment_sale","investment_disposal","60686","INR","INCX0028sale","INV0028","CG0028","matched"
"synthetic","generated_for_testing","TXN01079","USR0029","2026-03-16","rent_receipt","income_receipt","60823","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01080","USR0030","2026-03-17","salary_credit","income_receipt","60960","INR","INC003001",,,"review"
"synthetic","generated_for_testing","TXN01081","USR0031","2026-03-18","bank_interest_credit","income_receipt","61097","INR","INC003102",,,"matched"
"synthetic","generated_for_testing","TXN01082","USR0032","2026-03-19","freelance_receipt","income_receipt","61234","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01083","USR0033","2026-03-20","investment_purchase","investment_acquisition","61371","INR","INCX0033purchase",,,"matched"
"synthetic","generated_for_testing","TXN01084","USR0034","2026-03-21","investment_sale","investment_disposal","61508","INR","INCX0034sale","INV0034",,"matched"
"synthetic","generated_for_testing","TXN01085","USR0035","2026-03-22","rent_receipt","income_receipt","61645","INR","INC003503",,,"review"
"synthetic","generated_for_testing","TXN01086","USR0036","2026-03-23","salary_credit","income_receipt","61782","INR","INC003601",,,"matched"
"synthetic","generated_for_testing","TXN01087","USR0037","2026-03-24","bank_interest_credit","income_receipt","61919","INR","INC003702",,,"matched"
"synthetic","generated_for_testing","TXN01088","USR0038","2026-03-25","freelance_receipt","income_receipt","62056","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01089","USR0039","2026-03-26","investment_purchase","investment_acquisition","62193","INR","INCX0039purchase",,,"matched"
"synthetic","generated_for_testing","TXN01090","USR0040","2026-03-27","investment_sale","investment_disposal","62330","INR","INCX0040sale","INV0040","CG0040","review"
"synthetic","generated_for_testing","TXN01091","USR0041","2026-03-28","rent_receipt","income_receipt","62467","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01092","USR0042","2026-03-29","salary_credit","income_receipt","62604","INR","INC004201",,,"matched"
"synthetic","generated_for_testing","TXN01093","USR0043","2026-03-30","bank_interest_credit","income_receipt","62741","INR","INC004302",,,"matched"
"synthetic","generated_for_testing","TXN01094","USR0044","2026-03-31","freelance_receipt","income_receipt","62878","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01095","USR0045","2025-04-01","investment_purchase","investment_acquisition","63015","INR","INCX0045purchase",,,"review"
"synthetic","generated_for_testing","TXN01096","USR0046","2025-04-02","investment_sale","investment_disposal","63152","INR","INCX0046sale","INV0046",,"matched"
"synthetic","generated_for_testing","TXN01097","USR0047","2025-04-03","rent_receipt","income_receipt","63289","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01098","USR0048","2025-04-04","salary_credit","income_receipt","63426","INR","INC004801",,,"matched"
"synthetic","generated_for_testing","TXN01099","USR0049","2025-04-05","bank_interest_credit","income_receipt","63563","INR","INC004902",,,"matched"
"synthetic","generated_for_testing","TXN01100","USR0050","2025-04-06","freelance_receipt","income_receipt","63700","INR",,,,"review"
"synthetic","generated_for_testing","TXN01101","USR0001","2025-04-07","investment_purchase","investment_acquisition","63837","INR","INCX0001purchase",,,"matched"
"synthetic","generated_for_testing","TXN01102","USR0002","2025-04-08","investment_sale","investment_disposal","63974","INR","INCX0002sale","INV0002",,"matched"
"synthetic","generated_for_testing","TXN01103","USR0003","2025-04-09","rent_receipt","income_receipt","64111","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01104","USR0004","2025-04-10","salary_credit","income_receipt","64248","INR","INC000401",,,"matched"
"synthetic","generated_for_testing","TXN01105","USR0005","2025-04-11","bank_interest_credit","income_receipt","64385","INR","INC000502",,,"review"
"synthetic","generated_for_testing","TXN01106","USR0006","2025-04-12","freelance_receipt","income_receipt","64522","INR","INC000603",,,"matched"
"synthetic","generated_for_testing","TXN01107","USR0007","2025-04-13","investment_purchase","investment_acquisition","64659","INR","INCX0007purchase",,,"matched"
"synthetic","generated_for_testing","TXN01108","USR0008","2025-04-14","investment_sale","investment_disposal","64796","INR","INCX0008sale","INV0008","CG0008","matched"
"synthetic","generated_for_testing","TXN01109","USR0009","2025-04-15","rent_receipt","income_receipt","64933","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01110","USR0010","2025-04-16","salary_credit","income_receipt","65070","INR","INC001001",,,"review"
"synthetic","generated_for_testing","TXN01111","USR0011","2025-04-17","bank_interest_credit","income_receipt","65207","INR","INC001102",,,"matched"
"synthetic","generated_for_testing","TXN01112","USR0012","2025-04-18","freelance_receipt","income_receipt","65344","INR","INC001203",,,"matched"
"synthetic","generated_for_testing","TXN01113","USR0013","2025-04-19","investment_purchase","investment_acquisition","65481","INR","INCX0013purchase",,,"matched"
"synthetic","generated_for_testing","TXN01114","USR0014","2025-04-20","investment_sale","investment_disposal","65618","INR","INCX0014sale","INV0014",,"matched"
"synthetic","generated_for_testing","TXN01115","USR0015","2025-04-21","rent_receipt","income_receipt","65755","INR",,,,"review"
"synthetic","generated_for_testing","TXN01116","USR0016","2025-04-22","salary_credit","income_receipt","65892","INR","INC001601",,,"matched"
"synthetic","generated_for_testing","TXN01117","USR0017","2025-04-23","bank_interest_credit","income_receipt","66029","INR","INC001702",,,"matched"
"synthetic","generated_for_testing","TXN01118","USR0018","2025-04-24","freelance_receipt","income_receipt","66166","INR","INC001803",,,"matched"
"synthetic","generated_for_testing","TXN01119","USR0019","2025-04-25","investment_purchase","investment_acquisition","66303","INR","INCX0019purchase",,,"matched"
"synthetic","generated_for_testing","TXN01120","USR0020","2025-04-26","investment_sale","investment_disposal","66440","INR","INCX0020sale","INV0020","CG0020","review"
"synthetic","generated_for_testing","TXN01121","USR0021","2025-04-27","rent_receipt","income_receipt","66577","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01122","USR0022","2025-04-28","salary_credit","income_receipt","66714","INR","INC002201",,,"matched"
"synthetic","generated_for_testing","TXN01123","USR0023","2025-04-29","bank_interest_credit","income_receipt","66851","INR","INC002302",,,"matched"
"synthetic","generated_for_testing","TXN01124","USR0024","2025-04-30","freelance_receipt","income_receipt","66988","INR","INC002403",,,"matched"
"synthetic","generated_for_testing","TXN01125","USR0025","2025-05-01","investment_purchase","investment_acquisition","67125","INR","INCX0025purchase",,,"review"
"synthetic","generated_for_testing","TXN01126","USR0026","2025-05-02","investment_sale","investment_disposal","67262","INR","INCX0026sale","INV0026",,"matched"
"synthetic","generated_for_testing","TXN01127","USR0027","2025-05-03","rent_receipt","income_receipt","67399","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01128","USR0028","2025-05-04","salary_credit","income_receipt","67536","INR","INC002801",,,"matched"
"synthetic","generated_for_testing","TXN01129","USR0029","2025-05-05","bank_interest_credit","income_receipt","67673","INR","INC002902",,,"matched"
"synthetic","generated_for_testing","TXN01130","USR0030","2025-05-06","freelance_receipt","income_receipt","67810","INR","INC003003",,,"review"
"synthetic","generated_for_testing","TXN01131","USR0031","2025-05-07","investment_purchase","investment_acquisition","67947","INR","INCX0031purchase",,,"matched"
"synthetic","generated_for_testing","TXN01132","USR0032","2025-05-08","investment_sale","investment_disposal","68084","INR","INCX0032sale","INV0032","CG0032","matched"
"synthetic","generated_for_testing","TXN01133","USR0033","2025-05-09","rent_receipt","income_receipt","68221","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01134","USR0034","2025-05-10","salary_credit","income_receipt","68358","INR","INC003401",,,"matched"
"synthetic","generated_for_testing","TXN01135","USR0035","2025-05-11","bank_interest_credit","income_receipt","68495","INR","INC003502",,,"review"
"synthetic","generated_for_testing","TXN01136","USR0036","2025-05-12","freelance_receipt","income_receipt","68632","INR","INC003603",,,"matched"
"synthetic","generated_for_testing","TXN01137","USR0037","2025-05-13","investment_purchase","investment_acquisition","68769","INR","INCX0037purchase",,,"matched"
"synthetic","generated_for_testing","TXN01138","USR0038","2025-05-14","investment_sale","investment_disposal","68906","INR","INCX0038sale","INV0038",,"matched"
"synthetic","generated_for_testing","TXN01139","USR0039","2025-05-15","rent_receipt","income_receipt","69043","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01140","USR0040","2025-05-16","salary_credit","income_receipt","69180","INR","INC004001",,,"review"
"synthetic","generated_for_testing","TXN01141","USR0041","2025-05-17","bank_interest_credit","income_receipt","69317","INR","INC004102",,,"matched"
"synthetic","generated_for_testing","TXN01142","USR0042","2025-05-18","freelance_receipt","income_receipt","69454","INR","INC004203",,,"matched"
"synthetic","generated_for_testing","TXN01143","USR0043","2025-05-19","investment_purchase","investment_acquisition","69591","INR","INCX0043purchase",,,"matched"
"synthetic","generated_for_testing","TXN01144","USR0044","2025-05-20","investment_sale","investment_disposal","69728","INR","INCX0044sale","INV0044","CG0044","matched"
"synthetic","generated_for_testing","TXN01145","USR0045","2025-05-21","rent_receipt","income_receipt","69865","INR",,,,"review"
"synthetic","generated_for_testing","TXN01146","USR0046","2025-05-22","salary_credit","income_receipt","70002","INR","INC004601",,,"matched"
"synthetic","generated_for_testing","TXN01147","USR0047","2025-05-23","bank_interest_credit","income_receipt","70139","INR","INC004702",,,"matched"
"synthetic","generated_for_testing","TXN01148","USR0048","2025-05-24","freelance_receipt","income_receipt","70276","INR","INC004803",,,"matched"
"synthetic","generated_for_testing","TXN01149","USR0049","2025-05-25","investment_purchase","investment_acquisition","70413","INR","INCX0049purchase",,,"matched"
"synthetic","generated_for_testing","TXN01150","USR0050","2025-05-26","investment_sale","investment_disposal","70550","INR","INCX0050sale","INV0050",,"review"
"synthetic","generated_for_testing","TXN01151","USR0001","2025-05-27","rent_receipt","income_receipt","70687","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01152","USR0002","2025-05-28","salary_credit","income_receipt","70824","INR","INC000201",,,"matched"
"synthetic","generated_for_testing","TXN01153","USR0003","2025-05-29","bank_interest_credit","income_receipt","70961","INR","INC000302",,,"matched"
"synthetic","generated_for_testing","TXN01154","USR0004","2025-05-30","freelance_receipt","income_receipt","71098","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01155","USR0005","2025-05-31","investment_purchase","investment_acquisition","71235","INR","INCX0005purchase",,,"review"
"synthetic","generated_for_testing","TXN01156","USR0006","2025-06-01","investment_sale","investment_disposal","71372","INR","INCX0006sale","INV0006",,"matched"
"synthetic","generated_for_testing","TXN01157","USR0007","2025-06-02","rent_receipt","income_receipt","71509","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01158","USR0008","2025-06-03","salary_credit","income_receipt","71646","INR","INC000801",,,"matched"
"synthetic","generated_for_testing","TXN01159","USR0009","2025-06-04","bank_interest_credit","income_receipt","71783","INR","INC000902",,,"matched"
"synthetic","generated_for_testing","TXN01160","USR0010","2025-06-05","freelance_receipt","income_receipt","71920","INR",,,,"review"
"synthetic","generated_for_testing","TXN01161","USR0011","2025-06-06","investment_purchase","investment_acquisition","72057","INR","INCX0011purchase",,,"matched"
"synthetic","generated_for_testing","TXN01162","USR0012","2025-06-07","investment_sale","investment_disposal","72194","INR","INCX0012sale","INV0012","CG0012","matched"
"synthetic","generated_for_testing","TXN01163","USR0013","2025-06-08","rent_receipt","income_receipt","72331","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01164","USR0014","2025-06-09","salary_credit","income_receipt","72468","INR","INC001401",,,"matched"
"synthetic","generated_for_testing","TXN01165","USR0015","2025-06-10","bank_interest_credit","income_receipt","72605","INR","INC001502",,,"review"
"synthetic","generated_for_testing","TXN01166","USR0016","2025-06-11","freelance_receipt","income_receipt","72742","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01167","USR0017","2025-06-12","investment_purchase","investment_acquisition","72879","INR","INCX0017purchase",,,"matched"
"synthetic","generated_for_testing","TXN01168","USR0018","2025-06-13","investment_sale","investment_disposal","73016","INR","INCX0018sale","INV0018",,"matched"
"synthetic","generated_for_testing","TXN01169","USR0019","2025-06-14","rent_receipt","income_receipt","73153","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01170","USR0020","2025-06-15","salary_credit","income_receipt","73290","INR","INC002001",,,"review"
"synthetic","generated_for_testing","TXN01171","USR0021","2025-06-16","bank_interest_credit","income_receipt","73427","INR","INC002102",,,"matched"
"synthetic","generated_for_testing","TXN01172","USR0022","2025-06-17","freelance_receipt","income_receipt","73564","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01173","USR0023","2025-06-18","investment_purchase","investment_acquisition","73701","INR","INCX0023purchase",,,"matched"
"synthetic","generated_for_testing","TXN01174","USR0024","2025-06-19","investment_sale","investment_disposal","73838","INR","INCX0024sale","INV0024","CG0024","matched"
"synthetic","generated_for_testing","TXN01175","USR0025","2025-06-20","rent_receipt","income_receipt","73975","INR","INC002503",,,"review"
"synthetic","generated_for_testing","TXN01176","USR0026","2025-06-21","salary_credit","income_receipt","74112","INR","INC002601",,,"matched"
"synthetic","generated_for_testing","TXN01177","USR0027","2025-06-22","bank_interest_credit","income_receipt","74249","INR","INC002702",,,"matched"
"synthetic","generated_for_testing","TXN01178","USR0028","2025-06-23","freelance_receipt","income_receipt","74386","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01179","USR0029","2025-06-24","investment_purchase","investment_acquisition","74523","INR","INCX0029purchase",,,"matched"
"synthetic","generated_for_testing","TXN01180","USR0030","2025-06-25","investment_sale","investment_disposal","74660","INR","INCX0030sale","INV0030",,"review"
"synthetic","generated_for_testing","TXN01181","USR0031","2025-06-26","rent_receipt","income_receipt","74797","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01182","USR0032","2025-06-27","salary_credit","income_receipt","74934","INR","INC003201",,,"matched"
"synthetic","generated_for_testing","TXN01183","USR0033","2025-06-28","bank_interest_credit","income_receipt","75071","INR","INC003302",,,"matched"
"synthetic","generated_for_testing","TXN01184","USR0034","2025-06-29","freelance_receipt","income_receipt","75208","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01185","USR0035","2025-06-30","investment_purchase","investment_acquisition","75345","INR","INCX0035purchase",,,"review"
"synthetic","generated_for_testing","TXN01186","USR0036","2025-07-01","investment_sale","investment_disposal","75482","INR","INCX0036sale","INV0036","CG0036","matched"
"synthetic","generated_for_testing","TXN01187","USR0037","2025-07-02","rent_receipt","income_receipt","75619","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01188","USR0038","2025-07-03","salary_credit","income_receipt","75756","INR","INC003801",,,"matched"
"synthetic","generated_for_testing","TXN01189","USR0039","2025-07-04","bank_interest_credit","income_receipt","75893","INR","INC003902",,,"matched"
"synthetic","generated_for_testing","TXN01190","USR0040","2025-07-05","freelance_receipt","income_receipt","76030","INR",,,,"review"
"synthetic","generated_for_testing","TXN01191","USR0041","2025-07-06","investment_purchase","investment_acquisition","76167","INR","INCX0041purchase",,,"matched"
"synthetic","generated_for_testing","TXN01192","USR0042","2025-07-07","investment_sale","investment_disposal","76304","INR","INCX0042sale","INV0042",,"matched"
"synthetic","generated_for_testing","TXN01193","USR0043","2025-07-08","rent_receipt","income_receipt","76441","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01194","USR0044","2025-07-09","salary_credit","income_receipt","76578","INR","INC004401",,,"matched"
"synthetic","generated_for_testing","TXN01195","USR0045","2025-07-10","bank_interest_credit","income_receipt","76715","INR","INC004502",,,"review"
"synthetic","generated_for_testing","TXN01196","USR0046","2025-07-11","freelance_receipt","income_receipt","76852","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01197","USR0047","2025-07-12","investment_purchase","investment_acquisition","76989","INR","INCX0047purchase",,,"matched"
"synthetic","generated_for_testing","TXN01198","USR0048","2025-07-13","investment_sale","investment_disposal","77126","INR","INCX0048sale","INV0048","CG0048","matched"
"synthetic","generated_for_testing","TXN01199","USR0049","2025-07-14","rent_receipt","income_receipt","77263","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01200","USR0050","2025-07-15","salary_credit","income_receipt","77400","INR","INC005001",,,"review"
